DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+
33,8143,2097,2335,2227,723,0,1505,456,1214,0,0,1738,1370,2134,1385,787,436,228,65,439,356,567,340,211,110,55,19,490,356,646,411,207,142,65,18,0,359,773,544,284,174,69,24,0,110,252,160,101,66,25,9,0,0,0,0,0,0,0,0,829,279,159,105,72,30,25,6,235,82,54,41,28,6,10,0,272,192,303,225,106,75,33,8,0,0,0,0,0,0,0,0
34,7337,2059,2405,2333,822,1,1527,577,1639,0,0,1588,1232,1904,1248,701,396,210,58,412,347,559,352,207,107,55,20,493,397,665,396,235,138,66,15,0,357,849,551,285,185,75,31,0,139,262,208,107,72,26,8,0,0,0,0,0,0,0,1,851,271,166,119,62,31,25,2,311,109,60,41,36,10,6,4,348,252,423,296,163,100,47,10,0,0,0,0,0,0,0,0
35,6388,2122,2518,2368,944,2,1554,653,2151,0,0,1393,1075,1656,1078,614,344,180,48,426,354,582,359,209,110,64,18,515,419,697,418,250,132,63,24,0,351,851,566,294,197,81,28,0,171,310,229,121,76,29,8,0,0,0,0,0,0,0,2,854,278,168,131,64,34,24,1,366,117,70,42,31,15,8,4,449,339,554,388,213,131,61,16,0,0,0,0,0,0,0,0
36,5464,2216,2494,2409,1048,2,1580,716,2771,0,0,1196,922,1394,951,524,290,148,39,463,370,600,350,222,120,68,23,503,421,703,421,237,123,67,19,0,333,874,586,288,210,85,33,0,178,355,239,152,83,36,5,0,0,0,0,0,0,0,2,828,291,195,136,67,37,24,2,418,134,63,43,37,11,8,2,595,455,704,485,269,165,74,24,0,0,0,0,0,0,0,0
37,4640,2160,2522,2466,1124,2,1623,731,3432,0,0,986,806,1186,820,438,247,125,32,504,343,573,324,209,124,66,17,505,427,680,438,256,121,69,26,0,338,923,577,296,204,95,33,0,183,388,276,141,94,34,8,0,0,0,0,0,0,0,2,855,288,206,134,74,40,23,3,416,140,64,49,37,14,9,2,737,579,868,593,345,195,89,26,0,0,0,0,0,0,0,0
38,3807,2099,2578,2489,1177,3,1609,794,4144,0,0,793,667,969,672,363,209,105,29,495,322,551,339,207,105,64,16,530,426,698,431,257,141,69,26,0,360,936,564,307,191,98,33,0,175,410,295,144,107,38,8,0,0,0,0,0,0,0,3,849,307,193,130,71,43,14,2,433,135,87,62,40,16,18,3,903,712,1044,718,407,227,104,29,0,0,0,0,0,0,0,0
39,2976,2065,2563,2577,1197,3,1628,807,4884,0,0,597,516,762,538,291,167,80,25,486,324,549,336,192,104,61,13,554,434,691,400,259,137,68,20,0,379,939,598,326,191,106,38,0,170,430,297,138,107,42,13,0,0,0,0,0,0,0,3,856,323,187,124,76,43,16,3,440,133,93,71,36,20,12,2,1070,825,1237,847,478,270,125,32,0,0,0,0,0,0,0,0
40,2230,1954,2516,2646,1255,2,1690,804,5603,0,0,428,399,571,395,225,122,69,21,458,313,508,351,168,98,47,11,564,427,667,385,249,135,71,18,0,381,982,599,353,186,105,40,0,183,447,307,150,104,48,16,0,0,0,0,0,0,0,2,884,328,207,125,78,46,16,6,425,153,83,72,34,23,12,2,1244,920,1423,977,539,325,142,33,0,0,0,0,0,0,0,0
41,1542,1843,2502,2624,1279,3,1675,854,6378,0,0,289,280,391,281,151,89,47,14,405,305,486,324,177,90,44,12,579,399,656,406,233,135,74,20,0,399,971,589,348,176,106,35,0,173,461,300,163,107,53,22,0,0,0,0,0,0,0,3,889,330,193,122,75,45,15,6,459,165,104,61,34,18,10,3,1382,1053,1626,1128,615,379,161,34,0,0,0,0,0,0,0,0
42,989,1651,2429,2564,1354,4,1697,860,7152,0,0,180,179,255,181,95,58,34,7,342,285,430,294,156,88,41,15,583,376,619,405,234,123,71,18,0,390,937,580,349,177,99,32,0,194,498,326,157,99,61,19,0,0,0,0,0,0,0,4,890,346,198,122,72,47,16,6,458,164,110,57,39,20,9,3,1550,1170,1841,1246,694,427,179,45,0,0,0,0,0,0,0,0
43,566,1357,2309,2550,1348,5,1710,881,7974,0,1,110,99,139,97,59,39,18,5,256,238,348,251,131,77,44,12,543,377,597,394,211,107,62,18,0,361,938,583,351,184,99,34,0,206,496,321,172,88,57,8,0,0,0,0,0,0,0,5,909,340,197,117,76,48,17,6,470,175,105,64,36,20,8,3,1715,1308,2068,1384,760,476,205,58,0,0,0,0,0,0,0,0
44,279,1035,2133,2448,1424,5,1717,870,8789,0,1,51,51,68,51,23,21,11,3,206,168,267,193,101,65,25,10,459,366,567,365,202,95,66,13,0,348,907,546,349,182,86,30,0,208,503,353,180,97,66,17,0,0,0,0,0,0,0,5,921,341,193,119,69,45,22,7,472,170,91,60,41,23,10,3,1894,1452,2292,1524,831,511,224,61,0,0,0,0,0,0,0,0
45,131,704,1896,2324,1401,7,1652,894,9691,0,1,24,25,27,22,10,13,10,0,132,110,195,133,71,41,16,6,399,332,489,334,172,98,54,18,0,338,852,531,322,167,88,26,0,197,500,313,202,115,61,13,0,0,0,0,0,0,0,7,895,334,183,111,68,36,20,5,468,166,111,67,39,28,11,4,2085,1602,2531,1700,912,541,250,70,0,0,0,0,0,0,0,0
46,69,407,1624,2212,1362,7,1584,876,10558,1,1,14,13,14,12,5,7,4,0,78,77,99,66,47,24,13,3,328,260,434,301,147,97,44,13,0,322,804,523,297,153,86,27,0,199,496,291,201,105,58,12,0,0,0,0,0,0,0,7,853,312,182,110,65,34,21,7,458,175,101,61,44,22,10,5,2272,1746,2758,1847,990,597,274,74,0,0,0,0,0,0,0,1
47,48,199,1292,2060,1339,7,1480,904,11370,1,1,12,8,9,7,5,4,3,0,34,42,47,36,17,13,10,0,242,198,353,244,127,80,35,13,0,302,737,493,282,140,80,26,0,206,493,286,191,98,56,9,0,0,0,0,0,0,0,7,817,290,158,100,56,32,21,6,448,188,118,65,43,27,11,4,2450,1870,2973,1980,1075,645,294,83,0,0,0,0,0,0,0,1
48,46,77,931,1868,1314,7,1314,898,12244,1,1,12,7,9,6,5,4,3,0,10,20,13,18,3,6,7,0,178,142,256,167,96,58,25,9,0,281,654,456,251,132,71,23,0,184,502,292,174,94,54,14,0,0,0,0,0,0,0,7,709,264,152,95,46,23,19,6,458,187,101,65,42,30,11,4,2636,2019,3201,2112,1179,692,320,85,0,0,0,0,0,0,0,1
49,46,17,636,1643,1309,6,1109,882,13050,2,2,12,7,9,6,5,4,3,0,3,5,2,6,1,0,0,0,125,102,167,115,63,38,21,5,0,243,576,405,217,116,65,21,0,181,481,297,185,98,52,15,0,0,0,0,0,0,0,6,576,228,148,77,40,23,13,4,482,182,80,62,32,26,14,4,2805,2156,3425,2243,1253,734,342,92,0,0,0,0,0,0,0,2
50,46,2,369,1411,1261,6,911,851,13841,2,2,12,7,9,6,5,4,3,0,0,1,0,1,0,0,0,0,76,73,80,66,37,22,14,1,0,199,499,350,180,106,54,23,0,185,465,298,174,75,51,13,0,0,0,0,0,0,0,6,467,187,123,66,32,21,11,4,469,166,87,65,28,21,11,4,2979,2286,3625,2359,1340,790,366,96,0,0,0,0,0,0,0,2
51,46,2,202,1136,1137,4,723,817,14631,2,2,12,7,9,6,5,4,3,0,0,1,0,1,0,0,0,0,43,42,46,34,17,10,10,0,0,149,395,284,150,96,43,19,0,175,407,282,151,65,46,11,0,0,0,0,0,0,0,4,365,151,98,54,27,19,8,1,437,159,96,63,28,15,12,7,3146,2420,3837,2487,1418,830,388,105,0,0,0,0,0,0,0,2
52,46,0,98,869,1065,2,532,761,15323,4,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,15,27,16,22,9,5,4,0,0,103,304,217,114,78,36,17,0,168,375,260,144,62,46,10,0,0,0,0,0,0,0,2,261,111,80,42,21,11,5,1,404,156,88,56,27,16,11,3,3311,2532,4016,2608,1476,863,405,112,0,0,0,0,0,0,0,4
53,46,0,41,611,1013,2,366,668,15949,4,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,7,10,7,11,2,2,2,0,0,76,212,147,83,51,27,15,0,148,356,246,142,73,41,7,0,0,0,0,0,0,0,2,181,76,51,27,14,11,5,1,350,132,84,54,22,15,9,2,3453,2655,4169,2720,1528,883,423,118,0,0,0,0,0,0,0,4
54,46,0,11,404,848,3,246,557,16581,4,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,2,3,2,3,1,0,0,0,0,55,137,99,52,32,18,11,0,125,299,203,114,67,31,9,0,0,0,0,0,0,0,3,126,49,30,19,12,6,3,1,286,106,78,44,19,14,9,1,3577,2759,4333,2837,1593,916,446,120,0,0,0,0,0,0,0,4
55,46,0,4,219,743,5,153,459,17067,4,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,37,63,55,28,19,11,6,0,110,268,174,100,60,24,7,0,0,0,0,0,0,0,5,76,36,16,10,9,3,3,0,250,82,56,36,13,12,8,2,3665,2831,4475,2928,1641,941,461,125,0,0,0,0,0,0,0,4
56,46,0,1,129,561,3,80,347,17527,6,1,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,39,31,15,8,8,5,0,88,197,129,78,47,17,5,0,0,0,0,0,0,0,3,43,19,7,4,2,2,3,0,182,64,39,30,15,9,6,2,3766,2902,4597,3011,1681,969,473,128,0,0,0,0,0,0,0,6
57,46,0,0,73,413,3,30,272,17857,6,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,20,8,4,2,5,0,63,140,93,61,37,16,3,0,0,0,0,0,0,0,3,15,8,1,2,1,1,2,0,142,51,29,25,11,6,6,2,3834,2956,4694,3065,1710,987,481,130,0,0,0,0,0,0,0,6
58,46,0,0,35,306,3,12,193,18099,6,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,2,2,1,5,0,53,97,72,43,27,14,0,0,0,0,0,0,0,0,3,7,3,0,0,1,0,1,0,91,39,23,21,7,7,5,0,3893,2995,4752,3101,1738,999,486,135,0,0,0,0,0,0,0,6
59,46,0,0,12,216,5,2,130,18283,6,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,3,0,41,70,50,27,21,7,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,63,32,10,11,7,3,4,0,3926,3021,4797,3141,1756,1011,496,135,0,0,0,0,0,0,0,6
60,46,0,0,6,144,5,0,71,18422,6,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,28,50,32,16,13,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,35,16,6,4,4,2,4,0,3956,3052,4822,3167,1771,1020,498,136,0,0,0,0,0,0,0,6
61,46,0,0,2,94,5,0,46,18501,6,1,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20,32,20,13,7,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,22,10,3,3,2,2,4,0,3969,3066,4844,3182,1776,1026,501,137,0,0,0,0,0,0,0,6
62,46,0,0,1,58,5,0,28,18556,6,2,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,17,13,6,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,6,1,2,1,2,3,0,3978,3074,4861,3190,1784,1028,504,137,0,0,0,0,0,0,0,6
63,46,0,0,1,41,4,0,14,18587,7,1,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,12,8,6,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,1,1,1,0,2,0,3986,3082,4866,3196,1784,1031,505,137,0,0,0,0,0,0,0,7
64,46,0,0,1,26,4,0,11,18605,7,1,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,1,0,1,0,3986,3086,4870,3200,1786,1034,506,137,0,0,0,0,0,0,0,7
65,46,0,0,1,16,4,0,6,18620,7,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,3989,3089,4875,3201,1788,1035,506,137,0,0,0,0,0,0,0,7
66,46,0,0,1,9,2,0,5,18628,9,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3989,3091,4878,3203,1789,1035,506,137,0,0,0,0,0,0,0,9
67,46,0,0,1,7,2,0,3,18632,9,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3990,3092,4878,3204,1789,1035,507,137,0,0,0,0,0,0,0,9
68,46,0,0,1,4,2,0,2,18636,9,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3990,3094,4878,3205,1790,1035,507,137,0,0,0,0,0,0,0,9
69,46,0,0,1,3,1,0,0,18640,9,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3096,4878,3205,1790,1035,507,138,0,0,0,0,0,0,0,9
70,46,0,0,1,1,0,0,0,18642,10,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3097,4879,3205,1790,1035,507,138,0,0,0,0,0,0,0,10
71,46,0,0,1,1,0,0,0,18642,10,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3097,4879,3205,1790,1035,507,138,0,0,0,0,0,0,0,10
72,46,0,0,0,1,1,0,0,18642,10,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3097,4879,3205,1790,1035,507,138,0,0,0,0,0,0,0,10
73,46,0,0,0,0,1,0,0,18643,10,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3097,4879,3205,1791,1035,507,138,0,0,0,0,0,0,0,10
74,46,0,0,0,0,1,0,0,18643,10,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3097,4879,3205,1791,1035,507,138,0,0,0,0,0,0,0,10
75,46,0,0,0,0,1,0,0,18643,10,1,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3097,4879,3205,1791,1035,507,138,0,0,0,0,0,0,0,10
76,46,0,0,0,0,0,0,0,18643,11,0,12,7,9,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3097,4879,3205,1791,1035,507,138,0,0,0,0,0,0,0,11
1,18699,1,0,0,0,0,0,0,0,0,0,3962,3181,4899,3357,1666,1022,473,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18699,1,0,0,0,0,0,0,0,0,0,3962,3181,4899,3357,1666,1022,473,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18699,1,0,0,0,0,0,0,0,0,0,3962,3181,4899,3357,1666,1022,473,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18699,0,1,0,0,0,0,0,0,0,0,3962,3181,4899,3357,1666,1022,473,139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18695,4,1,0,0,0,0,0,0,0,0,3962,3180,4897,3357,1666,1021,473,139,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18690,7,3,0,0,0,0,0,0,0,0,3960,3180,4897,3357,1664,1021,472,139,2,1,1,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18688,8,2,2,0,0,0,0,0,0,0,3959,3180,4896,3357,1664,1021,472,139,3,1,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18688,7,1,4,0,0,0,0,0,0,0,3959,3180,4896,3357,1664,1021,472,139,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18682,7,7,4,0,0,0,0,0,0,0,3957,3180,4895,3354,1664,1021,472,139,3,0,1,3,0,0,0,0,2,1,2,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18675,13,7,4,0,0,1,0,0,0,0,3954,3180,4894,3353,1663,1021,471,139,5,0,2,4,1,0,1,0,2,1,2,0,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18675,9,11,4,0,0,1,0,0,0,0,3954,3180,4894,3353,1663,1021,471,139,5,0,0,3,1,0,0,0,2,1,4,1,1,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18663,13,14,5,2,0,3,0,0,0,0,3954,3178,4887,3351,1663,1020,471,139,2,1,6,3,0,1,0,0,4,2,3,3,1,0,1,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18638,34,11,8,3,0,5,0,1,0,0,3945,3174,4882,3347,1662,1019,470,139,9,5,11,6,1,2,0,0,5,0,1,3,1,0,1,0,0,2,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,18615,50,15,9,1,0,7,0,3,0,0,3939,3170,4876,3343,1660,1019,469,139,13,8,16,9,2,1,1,0,6,1,1,4,2,1,0,0,0,2,3,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
15,18575,69,29,14,1,0,8,1,3,0,0,3936,3162,4864,3337,1652,1018,468,138,11,14,21,10,9,1,2,1,9,2,8,7,1,2,0,0,0,3,3,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
16,18497,119,52,15,0,0,12,1,4,0,0,3921,3149,4841,3321,1644,1016,467,138,21,22,36,20,14,3,2,1,11,7,14,13,4,2,1,0,0,3,4,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
17,18393,180,74,25,3,0,18,3,4,0,0,3901,3137,4802,3305,1639,1007,464,138,37,25,59,30,14,12,3,0,10,14,27,12,7,0,3,1,0,5,4,9,3,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,4,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
18,18251,255,115,33,5,0,29,3,9,0,0,3870,3113,4770,3275,1625,1001,460,137,57,37,73,47,21,14,5,1,16,21,40,19,11,4,3,1,0,4,8,12,4,2,3,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,16,4,3,3,3,0,0,0,1,0,1,0,0,0,1,0,2,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0
19,18011,397,175,59,4,0,38,3,13,0,0,3808,3080,4703,3237,1604,988,456,135,100,57,115,69,28,18,7,3,32,28,50,30,19,12,3,1,0,7,21,15,10,2,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,7,4,5,3,1,0,0,1,0,1,0,0,0,1,0,3,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0
20,17632,642,245,99,7,0,55,3,17,0,0,3708,3012,4625,3176,1572,966,442,131,164,101,160,106,52,37,17,5,59,44,59,43,20,12,6,2,0,9,44,21,14,5,5,1,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,25,12,5,8,4,1,0,0,2,0,0,0,0,0,1,0,4,1,6,1,2,1,2,0,0,0,0,0,0,0,0,0
21,17235,824,367,151,5,0,91,5,22,0,0,3620,2947,4524,3117,1532,937,431,127,209,133,199,126,75,51,22,9,82,56,102,65,30,20,10,2,0,19,59,35,19,11,7,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,42,23,7,11,6,2,0,0,4,0,1,0,0,0,0,0,5,3,6,2,2,1,3,0,0,0,0,0,0,0,0,0
