DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+
16,18343,208,93,31,0,0,22,1,2,0,0,3963,3195,4752,3130,1649,1013,498,143,48,36,52,41,17,9,5,0,22,14,21,13,10,7,6,0,0,12,5,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18169,314,122,52,2,0,35,3,3,0,0,3928,3160,4713,3092,1638,1003,494,141,64,60,76,66,24,16,6,2,33,22,26,20,9,5,7,0,0,12,11,12,6,7,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,8,7,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
18,17887,477,195,77,0,0,55,3,6,0,0,3870,3101,4646,3035,1616,995,484,140,100,97,114,99,35,18,11,3,40,33,48,39,16,9,10,0,0,20,16,17,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,9,1,2,2,0,0,2,1,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
19,17522,672,294,113,5,0,83,3,8,0,0,3797,3022,4556,2973,1585,975,477,137,135,136,171,120,58,31,16,5,61,62,63,68,18,14,7,1,0,23,32,24,13,10,11,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,46,15,11,5,4,2,0,0,2,1,0,0,0,0,0,0,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
20,17000,932,454,164,13,0,119,8,10,0,0,3670,2927,4425,2883,1544,952,466,133,200,180,238,164,77,46,19,8,105,92,108,87,34,16,10,2,0,26,43,49,18,15,13,0,0,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,62,28,16,6,3,2,2,0,4,2,1,0,1,0,0,0,3,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0
21,16310,1285,643,236,23,0,170,16,17,0,0,3520,2808,4247,2764,1481,911,456,123,282,229,335,222,113,70,21,13,141,128,155,121,50,27,14,7,0,39,69,67,26,20,15,0,0,8,4,6,1,2,2,0,0,0,0,0,0,0,0,0,90,41,19,10,6,1,3,0,6,6,3,0,0,1,0,0,5,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0
22,15540,1617,870,339,36,0,240,25,33,0,0,3346,2667,4056,2640,1410,868,433,120,367,291,399,271,148,94,34,13,173,177,233,154,69,36,19,9,0,57,107,96,34,26,18,1,0,6,10,9,5,4,2,0,0,0,0,0,0,0,0,0,139,50,20,17,10,1,3,0,11,5,7,1,0,1,0,0,8,10,3,3,3,3,3,0,0,0,0,0,0,0,0,0
23,14694,1866,1201,463,47,0,335,39,55,0,0,3162,2518,3831,2501,1334,824,408,116,416,331,475,306,178,98,51,11,257,221,311,213,97,68,23,11,0,83,159,127,45,28,18,3,0,10,12,10,6,5,4,0,0,0,0,0,0,0,0,0,175,78,32,26,13,4,5,2,23,7,7,0,1,1,0,0,11,15,8,8,5,5,3,0,0,0,0,0,0,0,0,0
24,13747,2081,1563,644,67,0,453,55,90,0,0,2975,2345,3579,2341,1254,768,382,103,457,369,530,350,181,116,59,19,329,284,417,259,145,84,31,14,0,114,221,174,67,43,21,4,0,11,21,14,8,5,8,0,0,0,0,0,0,0,0,0,232,108,43,37,14,9,7,3,31,10,7,4,3,0,0,0,20,22,17,12,7,8,4,0,0,0,0,0,0,0,0,0
25,12650,2349,1856,921,99,0,612,76,137,0,0,2745,2118,3310,2165,1151,714,354,93,509,457,603,379,192,119,67,23,395,337,463,311,183,110,43,14,0,156,340,229,106,60,23,7,0,14,25,36,10,8,6,0,0,0,0,0,0,0,0,0,326,131,55,50,23,13,8,6,36,21,11,4,2,0,2,0,33,29,28,17,12,9,9,0,0,0,0,0,0,0,0,0
26,11622,2517,2139,1172,150,0,788,109,203,0,0,2529,1938,3021,1992,1075,654,328,85,519,472,661,418,212,139,72,24,491,384,539,353,190,116,49,17,0,194,436,280,140,82,30,10,0,25,48,43,13,14,7,0,0,0,0,0,0,0,0,0,404,177,80,64,27,17,12,7,53,34,11,6,4,0,1,0,48,39,39,35,18,11,13,0,0,0,0,0,0,0,0,0
27,10592,2521,2471,1445,204,0,1000,157,310,0,0,2292,1756,2760,1835,969,589,311,80,541,456,658,406,226,155,58,21,544,453,626,416,223,127,63,19,0,242,531,337,174,106,40,15,0,34,69,53,22,16,9,1,0,0,0,0,0,0,0,0,509,228,114,71,35,22,14,7,97,33,10,10,6,1,0,0,61,61,67,63,24,17,17,0,0,0,0,0,0,0,0,0
28,9500,2569,2726,1763,269,0,1204,207,462,0,0,2065,1560,2479,1668,858,517,280,73,542,465,665,401,244,163,71,18,601,500,701,453,230,156,63,22,0,285,635,413,231,129,53,17,0,50,98,72,26,13,7,3,0,0,0,0,0,0,0,0,627,260,137,85,47,25,15,8,110,46,20,14,10,3,2,2,99,97,100,85,33,27,21,0,0,0,0,0,0,0,0,0
29,8392,2632,2911,2045,394,0,1411,286,629,0,0,1807,1381,2181,1495,756,463,245,64,580,473,689,397,244,154,76,19,628,512,754,485,264,168,76,24,0,332,739,480,257,154,61,22,0,65,140,104,41,27,14,3,0,0,0,0,0,0,0,0,746,300,163,93,59,29,14,7,153,63,24,23,11,6,4,2,130,137,145,114,47,32,22,2,0,0,0,0,0,0,0,0
30,7279,2678,3068,2270,579,0,1563,382,881,0,0,1568,1191,1884,1296,670,399,214,57,586,473,726,430,227,150,73,13,666,529,801,491,285,180,86,30,0,392,784,533,281,178,77,25,0,95,215,141,67,43,13,5,0,0,0,0,0,0,0,0,829,327,181,105,65,36,15,5,209,74,35,27,19,10,4,4,186,182,209,168,65,37,30,4,0,0,0,0,0,0,0,0
31,6236,2642,3129,2539,711,0,1734,489,1220,0,0,1347,1009,1604,1114,578,352,182,50,573,456,716,443,222,141,77,14,678,566,809,494,289,176,86,31,0,423,892,589,319,199,90,27,0,118,258,170,83,57,19,6,0,0,0,0,0,0,0,0,941,340,200,123,70,41,14,5,250,112,51,34,18,13,8,3,255,239,305,224,100,54,36,7,0,0,0,0,0,0,0,0
32,5206,2577,3154,2783,847,1,1867,602,1663,0,0,1130,823,1349,942,476,294,153,39,556,456,667,435,228,139,76,20,691,585,831,492,279,169,87,20,0,434,985,642,364,228,98,32,0,137,307,208,95,66,26,8,0,0,0,0,0,0,0,1,1000,367,213,146,71,42,18,10,321,130,68,37,19,16,9,2,346,331,415,289,147,79,45,11,0,0,0,0,0,0,0,0
33,4353,2365,3125,2940,997,2,2015,720,2183,0,0,941,693,1132,792,395,252,124,24,501,401,594,420,226,122,75,26,679,561,855,487,265,172,89,17,0,462,1046,672,371,247,106,36,0,162,347,250,134,69,27,8,0,0,0,0,0,0,0,2,1087,408,218,151,75,44,21,11,372,160,85,47,26,16,10,4,464,416,558,372,187,111,60,15,0,0,0,0,0,0,0,0
34,3573,2099,3146,3038,1116,2,2084,795,2847,0,0,763,571,924,665,327,201,104,18,458,337,537,346,211,123,58,29,673,558,845,529,265,169,97,10,0,488,1083,686,386,248,109,38,0,185,396,277,134,83,31,10,0,0,0,0,0,0,0,2,1121,412,235,151,76,45,30,14,417,171,91,50,34,20,9,3,612,541,724,487,246,144,74,19,0,0,0,0,0,0,0,0
35,2847,1916,3000,3104,1247,2,2171,847,3566,0,0,607,459,732,525,269,161,80,14,408,292,498,336,188,113,60,21,645,546,790,504,256,158,81,20,0,466,1137,692,394,254,124,37,0,228,425,291,156,101,36,10,0,0,0,0,0,0,0,2,1160,430,255,162,77,44,30,13,468,155,91,60,37,23,10,3,756,687,907,621,302,179,91,23,0,0,0,0,0,0,0,0
36,2168,1767,2764,3129,1396,3,2189,927,4357,0,0,464,351,559,403,199,125,54,13,376,286,450,310,166,105,66,8,588,477,710,481,255,147,74,32,0,478,1152,704,388,246,128,33,0,229,493,316,189,123,36,10,0,0,0,0,0,0,0,3,1170,439,258,153,81,47,29,12,511,168,104,71,39,22,9,3,935,835,1109,753,362,218,116,29,0,0,0,0,0,0,0,0
37,1598,1583,2580,3051,1509,3,2133,1008,5235,0,0,343,267,415,292,144,87,40,10,341,254,399,291,138,100,54,6,543,419,659,447,260,147,73,32,0,494,1132,693,362,222,122,26,0,228,526,344,210,137,47,17,0,0,0,0,0,0,0,3,1150,430,242,146,81,46,30,8,550,187,119,76,37,22,10,7,1117,984,1343,902,447,272,136,34,0,0,0,0,0,0,0,0
38,1057,1426,2360,2963,1568,3,2050,1090,6183,0,0,231,171,260,204,99,60,25,7,304,217,387,255,128,84,43,8,499,382,603,407,234,140,73,22,0,471,1090,684,352,217,117,32,0,241,551,360,204,138,57,17,0,0,0,0,0,0,0,3,1087,414,241,149,75,48,32,4,591,224,110,75,44,25,12,9,1332,1143,1593,1057,543,321,153,41,0,0,0,0,0,0,0,0
39,688,1195,2145,2838,1608,4,1957,1106,7159,0,0,155,105,172,133,65,40,11,7,245,190,313,228,109,67,37,6,460,348,543,372,208,128,74,12,0,423,1055,654,347,216,111,32,0,263,577,359,197,135,58,19,0,0,0,0,0,0,0,4,1034,400,223,153,74,43,28,2,590,216,132,69,42,28,19,10,1560,1318,1820,1223,637,376,174,51,0,0,0,0,0,0,0,0
40,334,1043,1884,2687,1613,4,1823,1155,8157,0,0,75,49,96,62,27,17,4,4,225,164,256,202,97,58,36,5,396,301,496,324,178,118,60,11,0,406,974,642,335,202,93,35,0,251,561,370,201,142,74,14,0,0,0,0,0,0,0,4,964,377,198,135,76,41,29,3,613,222,143,83,39,29,18,8,1771,1493,2111,1373,726,426,198,59,0,0,0,0,0,0,0,0
41,148,810,1634,2447,1659,5,1667,1171,9159,0,0,32,16,40,34,14,6,3,3,176,137,213,143,74,42,22,3,355,252,421,296,144,104,53,9,0,353,863,595,317,190,92,37,0,253,609,372,202,139,73,11,0,0,0,0,0,0,0,5,865,356,182,126,72,35,28,3,629,233,145,77,39,30,14,4,1987,1663,2362,1548,817,487,227,68,0,0,0,0,0,0,0,0
42,76,500,1437,2220,1608,4,1537,1130,10188,0,0,22,6,18,21,6,1,1,1,111,74,144,87,42,28,10,4,304,232,357,274,129,85,47,9,0,303,783,530,297,182,89,36,0,252,601,364,187,121,72,11,0,0,0,0,0,0,0,4,790,325,171,118,69,40,22,2,605,240,130,78,36,22,16,3,2212,1831,2631,1719,913,554,255,73,0,0,0,0,0,0,0,0
43,48,273,1205,1985,1546,5,1343,1113,11182,0,1,12,3,15,14,2,1,0,1,58,39,79,48,30,12,5,2,258,202,301,226,106,67,37,8,0,260,706,479,260,168,84,28,0,249,567,351,189,111,63,16,0,0,0,0,0,0,0,5,706,267,149,100,63,38,17,3,579,242,125,86,41,22,16,2,2431,2001,2893,1887,988,614,290,78,0,0,0,0,0,0,0,0
44,42,116,967,1745,1478,4,1168,1027,12152,1,0,8,3,14,13,2,1,0,1,26,11,31,24,17,4,2,1,217,153,252,181,78,50,29,7,0,242,603,427,229,144,79,21,0,219,539,338,193,114,59,16,0,0,0,0,0,0,0,4,609,234,128,88,56,38,13,2,540,214,115,77,48,17,13,3,2644,2187,3153,2043,1056,665,317,87,0,0,0,0,0,0,0,1
45,41,45,702,1478,1352,7,1001,966,13107,1,1,8,3,14,12,2,1,0,1,10,5,11,13,6,0,0,0,154,100,195,125,60,38,26,4,0,204,518,359,191,124,65,17,0,194,480,323,182,102,59,12,0,0,0,0,0,0,0,7,524,202,110,79,44,31,9,2,506,195,109,66,53,18,16,3,2842,2360,3398,2214,1141,719,337,96,0,0,0,0,0,0,0,1
46,41,14,447,1255,1250,6,844,893,13948,2,0,8,3,14,12,2,1,0,1,4,1,5,3,1,0,0,0,91,72,121,84,41,21,14,3,0,175,447,308,152,104,56,13,0,172,434,299,177,98,57,13,0,0,0,0,0,0,0,6,460,154,87,67,36,28,10,2,448,195,117,56,47,17,10,3,3033,2491,3610,2362,1223,764,365,100,0,0,0,0,0,0,0,2
47,41,2,266,1034,1099,6,677,818,14755,2,0,8,3,14,12,2,1,0,1,1,0,1,0,0,0,0,0,56,35,84,48,29,10,3,1,0,149,352,270,117,85,47,14,0,155,396,255,144,93,51,5,0,0,0,0,0,0,0,6,372,125,68,52,30,18,10,2,413,182,95,58,37,21,10,2,3194,2614,3825,2496,1320,805,391,110,0,0,0,0,0,0,0,2
48,41,0,144,803,995,6,542,708,15459,2,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,27,16,48,32,16,2,2,1,0,120,279,202,93,64,33,12,0,140,364,236,117,83,50,5,0,0,0,0,0,0,0,6,293,105,54,42,27,13,7,1,373,140,83,47,34,22,7,2,3343,2739,3993,2620,1390,848,413,113,0,0,0,0,0,0,0,2
49,41,0,78,602,869,5,408,600,16094,3,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,15,6,21,20,13,2,1,0,0,81,221,158,63,44,24,11,0,125,311,214,102,75,39,3,0,0,0,0,0,0,0,5,228,77,41,28,19,8,6,1,317,120,68,41,28,17,7,2,3476,2851,4159,2718,1452,886,435,117,0,0,0,0,0,0,0,3
50,41,0,28,435,733,5,290,522,16643,3,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,6,2,9,7,4,0,0,0,0,51,166,109,48,31,21,9,0,108,255,185,92,61,27,5,0,0,0,0,0,0,0,5,158,52,31,22,15,7,5,0,275,108,54,37,26,13,6,3,3597,2939,4306,2819,1492,920,453,117,0,0,0,0,0,0,0,3
51,41,0,16,272,622,4,181,435,17126,3,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,5,1,6,3,1,0,0,0,0,35,100,69,29,19,13,7,0,86,228,154,80,46,22,6,0,0,0,0,0,0,0,4,90,37,20,16,12,4,2,0,228,85,50,34,17,11,7,3,3713,3016,4417,2903,1538,952,468,119,0,0,0,0,0,0,0,3
52,41,0,6,160,530,7,105,361,17487,3,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,18,68,41,21,8,2,2,0,69,189,144,60,40,23,5,0,0,0,0,0,0,0,7,54,17,14,8,8,3,1,0,181,77,38,32,14,8,8,3,3798,3079,4509,2954,1574,973,478,122,0,0,0,0,0,0,0,3
53,41,0,1,91,395,7,53,283,17826,3,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,37,27,13,2,1,2,0,53,147,99,46,32,15,3,0,0,0,0,0,0,0,7,27,7,10,5,3,0,1,0,138,61,31,25,14,7,5,2,3871,3130,4595,3023,1601,991,490,125,0,0,0,0,0,0,0,3
54,41,0,0,48,292,6,31,193,18085,4,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,16,10,2,1,1,0,32,112,77,34,24,9,4,0,0,0,0,0,0,0,6,15,3,6,4,3,0,0,0,92,40,22,18,10,6,5,0,3929,3182,4666,3064,1620,1000,497,127,0,0,0,0,0,0,0,4
55,41,0,0,18,214,5,11,143,18264,4,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,3,0,0,1,0,24,78,58,30,18,4,2,0,0,0,0,0,0,0,5,6,1,3,0,1,0,0,0,65,30,19,10,11,4,4,0,3965,3204,4715,3104,1632,1010,504,130,0,0,0,0,0,0,0,4
56,41,0,0,11,146,3,6,88,18399,6,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,0,1,0,20,49,41,20,14,1,1,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,32,25,14,5,7,3,2,0,3999,3214,4752,3130,1649,1015,509,131,0,0,0,0,0,0,0,6
57,41,0,0,3,100,3,4,54,18489,6,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,14,35,29,12,10,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,18,19,9,4,3,0,1,0,4015,3227,4774,3146,1662,1022,511,132,0,0,0,0,0,0,0,6
58,41,0,0,2,64,3,0,42,18542,6,1,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,24,20,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,13,5,3,3,0,1,0,4019,3236,4791,3156,1670,1027,511,132,0,0,0,0,0,0,0,6
59,41,0,0,1,39,0,0,25,18587,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,15,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4,1,1,0,1,0,4025,3247,4802,3165,1675,1028,511,134,0,0,0,0,0,0,0,7
60,41,0,0,1,29,0,0,15,18607,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,1,0,4029,3252,4806,3169,1676,1030,511,134,0,0,0,0,0,0,0,7
61,41,0,0,1,16,0,0,11,18624,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,1,0,4032,3253,4811,3176,1676,1031,511,134,0,0,0,0,0,0,0,7
62,41,0,0,1,10,0,0,7,18634,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,4034,3256,4815,3177,1676,1031,511,134,0,0,0,0,0,0,0,7
63,41,0,0,1,3,0,0,5,18643,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,4034,3258,4819,3178,1677,1032,511,134,0,0,0,0,0,0,0,7
64,41,0,0,1,2,0,0,4,18645,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4034,3258,4820,3178,1677,1032,512,134,0,0,0,0,0,0,0,7
65,41,0,0,1,0,0,0,4,18647,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4034,3258,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
66,41,0,0,1,0,0,0,3,18648,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4034,3259,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
67,41,0,0,0,0,1,0,1,18650,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4035,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
68,41,0,0,0,0,1,0,1,18650,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4035,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
69,41,0,0,0,0,1,0,1,18650,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4035,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
70,41,0,0,0,0,1,0,1,18650,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4035,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
71,41,0,0,0,0,1,0,0,18651,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
72,41,0,0,0,0,1,0,0,18651,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
73,41,0,0,0,0,1,0,0,18651,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
74,41,0,0,0,0,1,0,0,18651,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
75,41,0,0,0,0,1,0,0,18651,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
76,41,0,0,0,0,1,0,0,18651,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,3260,4821,3179,1677,1032,512,134,0,0,0,0,0,0,0,7
77,41,0,0,0,0,0,0,0,18652,7,0,8,3,14,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,3260,4821,3179,1677,1032,512,135,0,0,0,0,0,0,0,7
1,18699,1,0,0,0,0,0,0,0,0,0,3936,3130,4909,3333,1758,953,529,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18699,1,0,0,0,0,0,0,0,0,0,3936,3130,4909,3333,1758,953,529,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18699,1,0,0,0,0,0,0,0,0,0,3936,3130,4909,3333,1758,953,529,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
